,GAMEID,Visitor,VisitorScore,Home,HomeScore,Date
549,549,Raptors,103,Nets,116,2011-03-04
550,550,Bulls,89,Magic,81,2011-03-04
551,551,Timberwolves,100,76ers,111,2011-03-04
552,552,Thunder,111,Hawks,104,2011-03-04
553,553,Warriors,103,Celtics,107,2011-03-04
554,554,Cavaliers,119,Knicks,115,2011-03-04
555,555,Hornets,98,Grizzlies,91,2011-03-04
556,556,Pacers,108,Mavericks,116,2011-03-04
557,557,Suns,102,Bucks,88,2011-03-04
558,558,Heat,95,Spurs,125,2011-03-04
559,559,Bobcats,84,Lakers,92,2011-03-04
560,560,Raptors,136,Nets,137,2011-03-05
561,561,Timberwolves,96,Wizards,103,2011-03-05
562,562,Pacers,95,Rockets,112,2011-03-05
563,563,Kings,102,Jazz,109,2011-03-05
564,564,Bobcats,69,Trail Blazers,93,2011-03-05
565,565,Nuggets,94,Clippers,100,2011-03-05
566,566,Bulls,87,Heat,86,2011-03-06
567,567,Lakers,99,Spurs,83,2011-03-06
568,568,Wizards,102,Pistons,113,2011-03-06
569,569,Warriors,117,76ers,125,2011-03-06
570,570,Knicks,92,Hawks,79,2011-03-06
571,571,Hornets,96,Cavaliers,81,2011-03-06
572,572,Suns,118,Thunder,122,2011-03-06
573,573,Grizzlies,104,Mavericks,103,2011-03-06
574,574,Celtics,89,Bucks,83,2011-03-06
575,575,Clippers,92,Bobcats,87,2011-03-07
576,576,Trail Blazers,89,Magic,85,2011-03-07
577,577,Jazz,109,Knicks,131,2011-03-07
578,578,Hornets,77,Bulls,85,2011-03-07
579,579,Thunder,101,Grizzlies,107,2011-03-07
580,580,Mavericks,108,Timberwolves,105,2011-03-07
581,581,Rockets,123,Kings,101,2011-03-07
582,582,Lakers,101,Hawks,87,2011-03-08
583,583,Warriors,95,Cavaliers,85,2011-03-08
584,584,76ers,110,Pacers,100,2011-03-08
585,585,Bucks,95,Wizards,76,2011-03-08
586,586,Trail Blazers,105,Heat,96,2011-03-08
587,587,Rockets,110,Suns,113,2011-03-08
588,588,Bulls,101,Bobcats,84,2011-03-09
589,589,Warriors,90,Nets,94,2011-03-09
590,590,Thunder,110,76ers,105,2011-03-09
591,591,Jazz,96,Raptors,94,2011-03-09
592,592,Clippers,108,Celtics,103,2011-03-09
593,593,Knicks,110,Grizzlies,108,2011-03-09
594,594,Cavaliers,90,Bucks,110,2011-03-09
595,595,Pacers,75,Timberwolves,101,2011-03-09
596,596,Mavericks,92,Hornets,93,2011-03-09
597,597,Pistons,104,Spurs,111,2011-03-09
598,598,Magic,106,Kings,102,2011-03-09
599,599,Lakers,88,Heat,94,2011-03-10
600,600,Knicks,109,Mavericks,127,2011-03-10
601,601,Nuggets,116,Suns,97,2011-03-10
602,602,Trail Blazers,92,Bobcats,97,2011-03-11
603,603,Clippers,98,Nets,102,2011-03-11
604,604,Celtics,86,76ers,89,2011-03-11
605,605,Pacers,98,Raptors,108,2011-03-11
606,606,Hawks,76,Bulls,94,2011-03-11
607,607,Jazz,101,Timberwolves,122,2011-03-11
608,608,Pistons,94,Thunder,104,2011-03-11
609,609,Kings,103,Spurs,108,2011-03-11
610,610,Magic,120,Warriors,123,2011-03-11
611,611,Grizzlies,85,Heat,118,2011-03-12
612,612,Trail Blazers,82,Hawks,91,2011-03-12
613,613,Clippers,122,Wizards,101,2011-03-12
614,614,Jazz,100,Bulls,118,2011-03-12
615,615,76ers,74,Bucks,102,2011-03-12
616,616,Kings,103,Hornets,115,2011-03-12
617,617,Spurs,115,Rockets,107,2011-03-12
618,618,Lakers,96,Mavericks,91,2011-03-12
619,619,Pistons,101,Nuggets,131,2011-03-12
620,620,Thunder,95,Cavaliers,75,2011-03-13
621,621,Bobcats,95,Raptors,90,2011-03-13
622,622,Magic,111,Suns,88,2011-03-13
623,623,Bucks,56,Celtics,87,2011-03-13
624,624,Pacers,106,Knicks,93,2011-03-13
625,625,Timberwolves,77,Warriors,100,2011-03-13
626,626,Celtics,79,Nets,88,2011-03-14
627,627,Thunder,116,Wizards,89,2011-03-14
628,628,Spurs,80,Heat,110,2011-03-14
629,629,Clippers,82,Grizzlies,105,2011-03-14
630,630,Nuggets,114,Hornets,103,2011-03-14
631,631,Suns,93,Rockets,95,2011-03-14
632,632,76ers,107,Jazz,112,2011-03-14
633,633,Warriors,119,Kings,129,2011-03-14
634,634,Magic,84,Lakers,97,2011-03-14
635,635,Bucks,85,Hawks,110,2011-03-15
636,636,Knicks,117,Pacers,119,2011-03-15
637,637,Wizards,79,Bulls,98,2011-03-15
638,638,Mavericks,101,Trail Blazers,104,2011-03-15
639,639,Nuggets,102,Hawks,87,2011-03-16
640,640,Pacers,80,Celtics,92,2011-03-16
641,641,Raptors,93,Pistons,107,2011-03-16
642,642,Thunder,96,Heat,85,2011-03-16
643,643,Magic,93,Bucks,89,2011-03-16
644,644,Suns,95,Hornets,100,2011-03-16
645,645,Bobcats,78,Rockets,94,2011-03-16
646,646,Timberwolves,104,Jazz,119,2011-03-16
647,647,Cavaliers,97,Kings,93,2011-03-16
648,648,Mavericks,112,Warriors,106,2011-03-16
649,649,76ers,104,Clippers,94,2011-03-16
650,650,Bulls,84,Nets,73,2011-03-17
651,651,Grizzlies,99,Knicks,120,2011-03-17
652,652,Cavaliers,70,Trail Blazers,111,2011-03-17
653,653,Bulls,108,Pacers,115,2011-03-18
654,654,Nuggets,82,Magic,85,2011-03-18
655,655,Wizards,107,Raptors,116,2011-03-18
656,656,Heat,106,Hawks,85,2011-03-18
657,657,Knicks,95,Pistons,99,2011-03-18
658,658,Bobcats,82,Thunder,99,2011-03-18
659,659,Spurs,97,Mavericks,91,2011-03-18
660,660,Celtics,77,Rockets,93,2011-03-18
661,661,Nets,95,Bucks,110,2011-03-18
662,662,Warriors,97,Suns,108,2011-03-18
663,663,76ers,102,Kings,80,2011-03-18
664,664,Timberwolves,98,Lakers,106,2011-03-18
665,665,Cavaliers,92,Clippers,100,2011-03-19
666,666,Nuggets,98,Heat,103,2011-03-19
667,667,Pacers,78,Grizzlies,99,2011-03-19
668,668,Celtics,89,Hornets,85,2011-03-19
669,669,Bobcats,98,Spurs,109,2011-03-19
670,670,76ers,101,Trail Blazers,110,2011-03-19
671,671,Nets,92,Wizards,98,2011-03-20
672,672,Pistons,96,Hawks,104,2011-03-20
673,673,Knicks,95,Bucks,100,2011-03-20
674,674,Kings,127,Timberwolves,95,2011-03-20
675,675,Suns,108,Clippers,99,2011-03-20
676,676,Jazz,108,Rockets,110,2011-03-20
677,677,Raptors,95,Thunder,93,2011-03-20
678,678,Warriors,73,Mavericks,101,2011-03-20
679,679,Trail Blazers,80,Lakers,84,2011-03-20
680,680,Magic,97,Cavaliers,86,2011-03-21
681,681,Pacers,102,Nets,98,2011-03-21
682,682,Celtics,96,Knicks,86,2011-03-21
683,683,Kings,92,Bulls,132,2011-03-21
684,684,Jazz,85,Grizzlies,103,2011-03-21
685,685,Warriors,96,Spurs,111,2011-03-21
686,686,Raptors,90,Nuggets,123,2011-03-21
687,687,Bulls,114,Hawks,81,2011-03-22
688,688,Wizards,76,Trail Blazers,111,2011-03-22
689,689,Suns,137,Lakers,139,2011-03-22
690,690,Pacers,111,Bobcats,88,2011-03-23
691,691,Nets,98,Cavaliers,94,2011-03-23
692,692,Hawks,100,76ers,105,2011-03-23
693,693,Grizzlies,90,Celtics,87,2011-03-23
694,694,Heat,100,Pistons,94,2011-03-23
695,695,Magic,111,Knicks,99,2011-03-23
696,696,Kings,97,Bucks,90,2011-03-23
697,697,Jazz,94,Thunder,106,2011-03-23
698,698,Warriors,112,Rockets,131,2011-03-23
699,699,Raptors,106,Suns,114,2011-03-23
700,700,Spurs,112,Nuggets,115,2011-03-23
701,701,Wizards,119,Clippers,127,2011-03-23
702,702,Timberwolves,96,Mavericks,104,2011-03-24
703,703,Hornets,121,Jazz,117,2011-03-24
704,704,Kings,110,Pacers,93,2011-03-25
705,705,Nets,85,Magic,95,2011-03-25
706,706,Bobcats,83,Celtics,81,2011-03-25
707,707,Pistons,91,Cavaliers,97,2011-03-25
708,708,76ers,99,Heat,111,2011-03-25
709,709,Bucks,102,Knicks,96,2011-03-25
710,710,Grizzlies,96,Bulls,99,2011-03-25
711,711,Timberwolves,103,Thunder,111,2011-03-25
712,712,Wizards,94,Nuggets,114,2011-03-25
713,713,Hornets,106,Suns,100,2011-03-25
714,714,Spurs,96,Trail Blazers,98,2011-03-25
715,715,Raptors,100,Warriors,138,2011-03-25
716,716,Clippers,104,Lakers,112,2011-03-25
717,717,Nets,87,Hawks,98,2011-03-26
718,718,Knicks,106,Bobcats,114,2011-03-26
719,719,Pacers,88,Pistons,100,2011-03-26
720,720,Bulls,95,Bucks,87,2011-03-26
721,721,Mavericks,94,Jazz,77,2011-03-26
722,722,Raptors,90,Clippers,94,2011-03-26
723,723,Kings,114,76ers,111,2011-03-27
724,724,Hawks,99,Cavaliers,83,2011-03-27
725,725,Rockets,119,Heat,125,2011-03-27
726,726,Spurs,104,Grizzlies,111,2011-03-27
727,727,Celtics,85,Timberwolves,82,2011-03-27
728,728,Trail Blazers,90,Thunder,99,2011-03-27
729,729,Wizards,104,Warriors,114,2011-03-27
730,730,Hornets,84,Lakers,102,2011-03-27
731,731,Mavericks,91,Suns,83,2011-03-27
732,732,Bucks,86,Bobcats,87,2011-03-28
733,733,Celtics,100,Pacers,107,2011-03-28
734,734,Magic,106,Knicks,113,2011-03-28
735,735,76ers,97,Bulls,85,2011-03-28
736,736,Trail Blazers,100,Spurs,92,2011-03-28
737,737,Wizards,100,Jazz,95,2011-03-28
738,738,Heat,90,Cavaliers,102,2011-03-29
739,739,Rockets,112,Nets,87,2011-03-29
740,740,Warriors,114,Thunder,115,2011-03-29
741,741,Suns,113,Kings,116,2011-03-29
742,742,Magic,82,Hawks,85,2011-03-30
743,743,Cavaliers,97,Bobcats,98,2011-03-30
744,744,Pistons,101,Pacers,111,2011-03-30
745,745,Rockets,97,76ers,108,2011-03-30
746,746,Bucks,104,Raptors,98,2011-03-30
747,747,Heat,123,Wizards,107,2011-03-30
748,748,Nets,116,Knicks,120,2011-03-30
749,749,Warriors,91,Grizzlies,110,2011-03-30
750,750,Bulls,108,Timberwolves,91,2011-03-30
751,751,Trail Blazers,91,Hornets,95,2011-03-30
752,752,Kings,90,Nuggets,104,2011-03-30
753,753,Thunder,116,Suns,98,2011-03-30
754,754,Mavericks,106,Clippers,100,2011-03-30
755,755,Celtics,107,Spurs,97,2011-03-31
756,756,Mavericks,82,Lakers,110,2011-03-31
757,757,Bucks,88,Pacers,89,2011-04-01
758,758,Bobcats,77,Magic,89,2011-04-01
759,759,Nets,90,76ers,115,2011-04-01
760,760,Cavaliers,107,Wizards,115,2011-04-01
761,761,Bulls,101,Pistons,96,2011-04-01
762,762,Celtics,83,Hawks,88,2011-04-01
763,763,Heat,111,Timberwolves,92,2011-04-01
764,764,Grizzlies,93,Hornets,81,2011-04-01
765,765,Spurs,114,Rockets,119,2011-04-01
766,766,Clippers,98,Suns,111,2011-04-01
767,767,Thunder,91,Trail Blazers,98,2011-04-01
768,768,Nuggets,99,Kings,90,2011-04-01
769,769,Lakers,96,Jazz,85,2011-04-01
770,770,Raptors,106,Bulls,113,2011-04-02
771,771,Timberwolves,89,Grizzlies,106,2011-04-02
772,772,76ers,87,Bucks,93,2011-04-02
773,773,Mavericks,92,Warriors,99,2011-04-02
774,774,Thunder,92,Clippers,98,2011-04-02
775,775,Suns,97,Spurs,114,2011-04-03
776,776,Nuggets,95,Lakers,90,2011-04-03
777,777,Pistons,90,Celtics,101,2011-04-03
778,778,Wizards,97,Bobcats,91,2011-04-03
779,779,Heat,108,Nets,94,2011-04-03
780,780,Cavaliers,107,Knicks,123,2011-04-03
781,781,Magic,98,Raptors,102,2011-04-03
782,782,Jazz,97,Kings,106,2011-04-03
783,783,Hawks,109,Rockets,114,2011-04-03
784,784,Pacers,96,Hornets,108,2011-04-03
785,785,Mavericks,96,Trail Blazers,104,2011-04-03
786,786,Spurs,97,Hawks,90,2011-04-05
787,787,Bobcats,89,Cavaliers,99,2011-04-05
788,788,Timberwolves,105,Nets,107,2011-04-05
789,789,Bucks,72,Magic,78,2011-04-05
790,790,Pistons,105,Wizards,107,2011-04-05
791,791,76ers,82,Celtics,99,2011-04-05
792,792,Raptors,118,Knicks,131,2011-04-05
793,793,Suns,94,Bulls,97,2011-04-05
794,794,Clippers,82,Grizzlies,81,2011-04-05
795,795,Kings,104,Rockets,101,2011-04-05
796,796,Thunder,101,Nuggets,94,2011-04-05
797,797,Warriors,108,Trail Blazers,87,2011-04-05
798,798,Jazz,86,Lakers,85,2011-04-05
799,799,Magic,111,Bobcats,102,2011-04-06
800,800,Wizards,112,Pacers,136,2011-04-06
801,801,Knicks,97,76ers,92,2011-04-06
802,802,Cavaliers,104,Raptors,96,2011-04-06
803,803,Nets,109,Pistons,116,2011-04-06
804,804,Bucks,90,Heat,85,2011-04-06
805,805,Suns,108,Timberwolves,98,2011-04-06
806,806,Rockets,93,Hornets,101,2011-04-06
807,807,Clippers,108,Thunder,112,2011-04-06
808,808,Kings,92,Spurs,124,2011-04-06
809,809,Nuggets,104,Mavericks,96,2011-04-06
810,810,Lakers,87,Warriors,95,2011-04-06
811,811,Celtics,81,Bulls,97,2011-04-07
812,812,Trail Blazers,98,Jazz,87,2011-04-07
813,813,Hawks,102,Pacers,114,2011-04-08
814,814,Knicks,116,Nets,93,2011-04-08
815,815,Raptors,93,76ers,98,2011-04-08
816,816,Wizards,88,Celtics,104,2011-04-08
817,817,Bulls,93,Cavaliers,82,2011-04-08
818,818,Bucks,100,Pistons,110,2011-04-08
819,819,Bobcats,103,Heat,112,2011-04-08
820,820,Kings,96,Grizzlies,101,2011-04-08
821,821,Suns,97,Hornets,109,2011-04-08
822,822,Nuggets,89,Thunder,104,2011-04-08
823,823,Clippers,96,Mavericks,107,2011-04-08
824,824,Lakers,86,Trail Blazers,93,2011-04-08
825,825,Hawks,83,Wizards,115,2011-04-09
826,826,Clippers,78,Rockets,99,2011-04-09
827,827,Cavaliers,101,Bucks,108,2011-04-09
828,828,Jazz,102,Spurs,111,2011-04-09
829,829,Timberwolves,106,Nuggets,130,2011-04-09
830,830,Bulls,102,Magic,99,2011-04-10
831,831,Celtics,77,Heat,100,2011-04-10
832,832,Pistons,112,Bobcats,101,2011-04-10
833,833,Nets,92,Raptors,99,2011-04-10
834,834,Hornets,89,Grizzlies,111,2011-04-10
835,835,Knicks,110,Pacers,109,2011-04-10
836,836,Suns,90,Mavericks,115,2011-04-10
837,837,Kings,104,Warriors,103,2011-04-10
838,838,Thunder,120,Lakers,106,2011-04-10
839,839,Heat,98,Hawks,90,2011-04-11
840,840,Bobcats,105,Nets,103,2011-04-11
841,841,Magic,95,76ers,85,2011-04-11
842,842,Celtics,94,Wizards,95,2011-04-11
843,843,Cavaliers,110,Pistons,101,2011-04-11
844,844,Raptors,86,Bucks,93,2011-04-11
845,845,Jazz,90,Hornets,78,2011-04-11
846,846,Mavericks,98,Rockets,91,2011-04-11
847,847,Warriors,111,Nuggets,134,2011-04-11
848,848,Timberwolves,127,Suns,135,2011-04-11
849,849,Thunder,120,Kings,112,2011-04-11
850,850,Bulls,103,Knicks,90,2011-04-12
851,851,Grizzlies,89,Trail Blazers,102,2011-04-12
852,852,Spurs,93,Lakers,102,2011-04-12
853,853,Knicks,102,Celtics,112,2011-04-13
854,854,Hawks,85,Bobcats,96,2011-04-13
855,855,Wizards,93,Cavaliers,100,2011-04-13
856,856,Pacers,74,Magic,92,2011-04-13
857,857,Pistons,104,76ers,100,2011-04-13
858,858,Heat,97,Raptors,79,2011-04-13
859,859,Nets,92,Bulls,97,2011-04-13
860,860,Hornets,89,Mavericks,121,2011-04-13
861,861,Rockets,121,Timberwolves,102,2011-04-13
862,862,Bucks,110,Thunder,106,2011-04-13
863,863,Nuggets,103,Jazz,107,2011-04-13
864,864,Trail Blazers,86,Warriors,110,2011-04-13
865,865,Grizzlies,103,Clippers,110,2011-04-13
866,866,Spurs,103,Suns,106,2011-04-13
867,867,Lakers,116,Kings,108,2011-04-13
